NodeID,EffectiveSize
23548,3.200000
23549,2.250000
23550,3.833333
23551,291.307587
23552,6.900000
23553,5.700000
23554,16.785717
23555,34.825584
23556,663.586731
23557,12.562500
23558,3.571428
23559,9.166666
23560,2.000000
23561,53.154762
23562,2.400000
23563,459.054871
23564,9.000000
23565,2.000000
23566,10.189654
23567,5.184210
23568,6.562500
23569,2.875000
23570,5.650001
23571,5.222222
23572,1.500000
23573,1.500000
23574,52.888878
23575,98.552834
23576,1.250000
23577,67.816093
23578,4.333333
23579,4.142857
23580,1.500000
23581,2.250000
23582,6.050001
23583,1.500000
23584,4.555555
23585,2.500000
23586,5.000000
23587,6.964285
23588,16.343750
23589,25.160004
23590,2.400000
23591,18.316666
23592,11.000000
23593,2.333333
23594,3.785714
23595,5.916667
23596,6.250000
23597,3.777778
23598,10.407408
23599,29.282053
23600,79.833328
23601,5.333333
23602,3.800000
23603,2.500000
23604,1.500000
23605,1.250000
23606,1.500000
23607,1.500000
23608,7.600000
23609,4.437500
23610,36.316666
23611,2.250000
23612,4.250000
23613,4.928572
23614,2.166667
23615,2.900000
23616,85.320000
23617,1.250000
23618,1.500000
23619,1.500000
23620,1.250000
23621,2.000000
23622,1.500000
23623,1.500000
23624,1.500000
23625,1.500000
23626,1.500000
23627,1.500000
23628,2.250000
23629,1.250000
23630,1.250000
23631,2.000000
23632,1.625000
23633,1.000000
23634,1.666667
23635,1.500000
23636,2.166667
23637,2.375000
23638,2.166667
23639,1.500000
23640,1.500000
23641,1.500000
23642,1.500000
23643,1.250000
23644,1.250000
23645,1.500000
23646,1.500000
23647,1.250000
23648,1579.315918
23649,543.998108
23650,550.598694
23651,310.685577
23652,370.464264
23653,1728.190918
23654,2353.376221
23655,349.303558
23656,3080.607178
23657,601.398438
23658,3097.547119
23659,748.936768
23660,15.965516
23661,1127.826538
23662,1222.389282
23663,597.340393
23664,132.431213
23665,2107.928955
23666,996.304138
23667,196.503510
23668,443.825928
23669,462.438660
23670,1052.615601
23671,2176.050781
23672,1174.106812
23673,720.274963
23674,1547.057739
23675,308.765442
23676,1848.861816
23677,1518.651001
23678,83.198021
23679,589.515198
23680,193.146851
23681,973.610535
23682,253.504044
23683,389.143524
23684,100.591866
23685,1026.289307
23686,815.608093
23687,620.936829
23688,33.320892
23689,668.316711
23690,197.438171
23691,77.156769
23692,2298.013672
23693,150.595490
23694,303.160858
23695,149.206451
23696,238.524963
23697,1030.105591
23698,86.748062
23699,89.115082
23700,24.066666
23701,1017.032104
23702,1551.286499
23703,175.075348
23704,336.272339
23705,875.320374
23706,427.292725
23707,64.782051
23708,1108.242065
23709,91.383934
23710,68.647049
23711,1968.362427
23712,286.036133
23713,827.595520
23714,778.031616
23715,853.373169
23716,926.163391
23717,740.212036
23718,2305.232910
23719,231.245392
23720,1520.431763
23721,3786.942871
23722,309.057526
23723,812.484192
23724,520.870972
23725,123.535469
23726,1821.320190
23727,352.248993
23728,2037.667725
23729,1209.965088
23730,619.722290
23731,823.500061
23732,706.001282
23733,815.500366
23734,375.512726
23735,76.027763
23736,359.555756
23737,1208.109253
23738,520.219055
23739,344.090179
23740,640.153259
23741,491.426575
23742,363.561798
23743,189.413864
23744,1530.838745
23745,340.163330
23746,1033.244141
23747,168.192108
23748,1493.138672
23749,277.695190
23750,1062.067383
23751,402.960724
23752,1037.414917
23753,106.746719
23754,1243.072998
23755,281.082306
23756,688.835266
23757,304.887604
23758,1337.836426
23759,434.353760
23760,497.908447
23761,786.452148
23762,96.640526
23763,20.315788
23764,1080.224365
23765,1324.028198
23766,1030.197998
23767,649.305176
23768,796.103149
23769,110.378998
23770,755.407104
23771,247.248535
23772,104.579102
23773,1823.116577
23774,750.126953
23775,415.748077
23776,331.129852
23777,2103.870361
23778,5.541667
23779,96.343765
23780,751.468750
23781,121.630806
23782,483.248718
23783,837.602844
23784,1314.878296
23785,1349.770386
23786,1932.902344
23787,61.948051
23788,398.778809
23789,189.832245
23790,12.347828
23791,1464.265625
23792,629.179504
23793,1045.550781
23794,1845.112915
23795,157.421768
23796,1060.730591
23797,110.406548
23798,1210.468384
23799,182.475266
23800,830.785889
23801,431.200531
23802,970.072815
23803,559.381042
23804,13.659090
23805,556.296631
23806,50.423080
23807,944.347656
23808,655.570007
23809,1226.734131
23810,1122.054321
23811,200.854874
23812,726.227722
23813,1572.209717
23814,120.073067
23815,1641.106934
23816,25.627274
23817,503.630371
23818,470.955383
23819,1349.472900
23820,299.899109
23821,477.278107
23822,611.121582
23823,403.857513
23824,1416.783081
23825,391.638641
23826,23.855265
23827,932.649292
23828,3446.399902
23829,77.160721
23830,344.795105
23831,15.333332
23832,1966.963867
23833,292.782562
23834,535.148865
23835,65.902313
23836,445.909882
23837,1558.509888
23838,414.712494
23839,474.154358
23840,557.880981
23841,205.716736
23842,47.260876
23843,50.930225
23844,176.478561
23845,1377.613037
23846,1265.741821
23847,209.037888
23848,437.555511
23849,222.000107
23850,11.969698
23851,218.894485
23852,107.432228
23853,707.402161
23854,448.655670
23855,16.034883
23856,483.271881
23857,721.549744
23858,480.033905
23859,352.590118
23860,129.960892
23861,1653.892700
23862,133.796799
23863,1075.607910
23864,395.840912
23865,1797.838745
23866,31.040333
23867,650.482178
23868,289.452728
23869,589.424500
23870,675.246704
23871,2103.972900
23872,38.940868
23873,767.116333
23874,293.482025
23875,1850.479736
23876,909.345703
23877,2788.541748
23878,297.656311
23879,793.693298
23880,1409.285034
23881,68.207787
23882,26.562500
23883,2065.510986
23884,287.480499
23885,2389.269043
23886,205.644806
23887,482.953156
23888,1603.634033
23889,1007.425903
23890,244.215637
23891,348.900665
23892,33.617023
23893,149.570007
23894,493.151062
23895,564.327576
23896,87.793884
23897,2296.659180
23898,937.314392
23899,428.750397
23900,4216.173340
23901,216.384277
23902,105.449219
23903,2028.780640
23904,668.954468
23905,14.857141
23906,193.282242
23907,771.383240
23908,215.344360
23909,565.373291
23910,1131.467896
23911,138.519028
23912,812.304504
23913,535.410767
23914,2104.846436
23915,370.249847
23916,1971.502319
23917,1223.402344
23918,740.142761
23919,132.650894
23920,48.161972
23921,923.026123
23922,1808.154907
23923,2183.300293
23924,1896.659790
23925,92.164421
23926,233.715637
23927,106.082832
23928,295.341003
23929,891.666687
23930,646.421753
23931,389.720764
23932,259.748016
23933,93.834602
23934,235.236984
23935,653.568176
23936,292.690765
23937,815.976746
23938,302.170532
23939,1447.936035
23940,255.366928
23941,857.846741
23942,1090.810181
23943,138.628265
23944,109.169121
23945,852.804199
23946,268.794373
23947,556.087708
23948,19.645163
23949,147.655624
23950,714.792725
23951,358.048615
23952,1463.823853
23953,812.389954
23954,95.518120
23955,1579.216919
23956,188.977356
23957,609.702637
23958,78.732681
23959,179.472900
23960,475.653473
23961,213.191269
23962,477.951813
23963,958.593567
23964,222.576477
23965,286.497009
23966,604.578613
23967,563.709412
23968,329.768982
23969,860.351746
23970,420.305206
23971,54.480000
23972,232.606232
23973,1080.524292
23974,13.916667
23975,139.267380
23976,32.717396
23977,1152.255127
23978,1316.054321
23979,331.177551
23980,217.783798
23981,602.938538
23982,1330.464233
23983,39.170216
23984,54.365849
23985,540.480530
23986,1415.221313
23987,181.039307
23988,1463.201782
23989,232.621002
23990,1092.454224
23991,707.695984
23992,1109.119873
23993,334.300781
23994,187.771286
23995,120.835449
23996,110.075859
23997,194.249939
23998,1029.971191
23999,30.381815
24000,872.592651
24001,2711.493896
24002,787.342834
24003,424.973694
24004,336.931030
24005,246.870834
24006,426.246246
24007,518.684570
24008,70.325844
24009,50.513882
24010,519.350586
24011,493.274200
24012,509.581146
24013,1070.218018
24014,465.596954
24015,583.709839
24016,272.344757
24017,1017.909607
24018,92.178238
24019,176.099243
24020,248.189713
24021,833.314514
24022,129.461472
24023,364.964478
24024,261.111572
24025,1590.940552
24026,1868.454712
24027,678.315002
24028,962.555786
24029,170.155457
24030,1433.895874
24031,487.899384
24032,1168.668091
24033,298.012115
24034,909.404053
24035,590.833252
24036,108.660263
24037,303.402527
24038,301.233582
24039,1636.174561
24040,727.087097
24041,161.404663
24042,270.169189
24043,1618.861816
24044,240.067368
24045,538.041382
24046,35.183815
24047,400.616028
24048,206.073822
24049,109.532677
24050,189.522232
24051,113.954521
24052,2918.777344
24053,155.755798
24054,1003.569824
24055,10.037038
24056,546.485840
24057,264.481323
24058,1014.515564
24059,20.223404
24060,189.331482
24061,96.154419
24062,89.679504
24063,2013.526978
24064,139.349503
24065,33.000004
24066,427.038788
24067,171.979980
24068,739.406677
24069,404.312012
24070,453.953400
24071,81.013130
24072,209.012802
24073,1387.174683
24074,96.659096
24075,131.417572
24076,1172.990967
24077,326.506317
24078,60.577465
24079,177.004379
24080,193.003952
24081,408.879120
24082,1174.856201
24083,154.362961
24084,766.708313
24085,18.428572
24086,204.421127
24087,384.495148
24088,858.535889
24089,93.072990
24090,315.687561
24091,222.511749
24092,380.879059
24093,78.732552
24094,181.143875
24095,801.308777
24096,34.558144
24097,431.598206
24098,837.316650
24099,197.602539
24100,125.577515
24101,880.995972
24102,110.548615
24103,67.943924
24104,830.422546
24105,150.904297
24106,1932.642578
24107,112.332489
24108,593.742981
24109,185.380981
24110,265.385498
24111,29.486107
24112,179.391632
24113,13.588237
24114,59.763737
24115,1003.535095
24116,340.095154
24117,75.116661
24118,232.200546
24119,124.722801
24120,123.697121
24121,152.360565
24122,96.764320
24123,1307.065918
24124,282.671356
24125,45.826660
24126,1409.080566
24127,968.694519
24128,2960.071045
24129,731.160156
24130,263.024994
24131,540.390564
24132,1085.968994
24133,3067.501953
24134,345.084717
24135,239.329712
24136,267.525055
24137,1094.577515
24138,97.654373
24139,592.307007
24140,432.463898
24141,87.933044
24142,628.325195
24143,202.324036
24144,634.160461
24145,146.346146
24146,465.418701
24147,536.247070
24148,336.942719
24149,667.569946
24150,565.612366
24151,181.307831
24152,103.440231
24153,769.249268
24154,417.437714
24155,293.564697
24156,120.443962
24157,150.263870
24158,135.770935
24159,4178.583984
24160,260.340759
24161,795.915588
24162,85.719994
24163,1245.248901
24164,15.457139
24165,207.742859
24166,145.597229
24167,202.625015
24168,1225.767456
24169,170.958771
24170,56.845242
24171,160.128708
24172,474.753967
24173,147.175018
24174,132.268829
24175,1189.469849
24176,131.712524
24177,682.066345
24178,323.080231
24179,621.914490
24180,2150.389648
24181,61.776310
24182,16.440001
24183,49.932426
24184,47.830883
24185,178.665894
24186,257.514282
24187,34.314819
24188,191.861954
24189,129.578613
24190,1822.273438
24191,209.974060
24192,7.733334
24193,34.459999
24194,216.738113
24195,186.266647
24196,2048.754639
24197,1341.350586
24198,341.786224
24199,138.305222
24200,376.763397
24201,1421.109985
24202,747.433533
24203,183.371567
24204,194.537949
24205,307.743591
24206,19.670732
24207,193.559113
24208,120.141800
24209,727.702698
24210,207.362915
24211,1012.950745
24212,292.865601
24213,139.471329
24214,116.611435
24215,123.733871
24216,161.246368
24217,99.639671
24218,934.409973
24219,590.346497
24220,138.429291
24221,266.449036
24222,599.759338
24223,125.042206
24224,143.618057
24225,116.318863
24226,50.500000
24227,1355.467651
24228,942.383789
24229,570.886047
24230,639.002319
24231,118.546608
24232,646.573303
24233,55.228264
24234,723.225220
24235,2541.576660
24236,242.592422
24237,488.969330
24238,230.557724
24239,1616.642822
24240,50.841267
24241,141.773483
24242,86.389832
24243,411.040039
24244,173.101974
24245,24.189661
24246,49.565662
24247,107.653343
24248,1308.907471
24249,216.248596
24250,722.397400
24251,42.132076
24252,185.970566
24253,65.648819
24254,107.206863
24255,166.654175
24256,577.935547
24257,34.385246
24258,217.783249
24259,272.247498
24260,27.372726
24261,140.410324
24262,193.490326
24263,578.450378
24264,1095.593750
24265,404.090607
24266,105.892044
24267,321.844330
24268,305.188629
24269,1090.112549
24270,1270.420654
24271,1359.551880
24272,324.677460
24273,16.674416
24274,116.936317
24275,44.545918
24276,1424.401489
24277,73.273575
24278,3.857143
24279,145.445297
24280,104.666656
24281,44.777779
24282,71.319283
24283,89.063484
24284,106.955757
24285,92.250000
24286,83.142159
24287,148.193970
24288,1560.170898
24289,26.567568
24290,63.023380
24291,26.791662
24292,78.071426
24293,63.681839
24294,271.708344
24295,1548.826416
24296,826.222717
24297,147.585861
24298,54.039478
24299,147.113708
24300,97.917847
24301,105.697845
24302,647.725647
24303,199.005997
24304,274.594574
24305,530.626648
24306,164.915176
24307,156.316071
24308,119.358864
24309,15.035715
24310,244.438919
24311,419.696259
24312,125.163368
24313,932.588745
24314,92.051842
24315,16.545454
24316,1457.589478
24317,950.878479
24318,36.878048
24319,108.298538
24320,244.732864
24321,647.955566
24322,822.878174
24323,119.886902
24324,74.798248
24325,146.412476
24326,233.284790
24327,230.968307
24328,426.356140
24329,72.785057
24330,145.462585
24331,41.006580
24332,43.732143
24333,85.541656
24334,249.851959
24335,222.671783
24336,12.925926
24337,9.375000
24338,32.275860
24339,259.040588
24340,90.475632
24341,279.635437
24342,210.794067
24343,40.524593
24344,139.910629
24345,133.257065
24346,72.831757
24347,130.810471
24348,502.932068
24349,15.535713
24350,117.054527
24351,1197.485107
24352,50.720585
24353,75.878510
24354,193.460938
24355,268.859772
24356,32.805084
24357,263.553528
24358,39.383942
24359,297.120026
24360,20.523256
24361,394.288055
24362,401.078217
24363,148.655472
24364,75.690346
24365,76.544792
24366,130.241394
24367,441.176880
24368,351.533173
24369,8.500000
24370,9.142857
24371,161.916931
24372,146.150818
24373,53.896347
24374,488.407501
24375,222.167831
24376,265.986511
24377,600.766418
24378,402.632111
24379,90.199059
24380,346.702850
24381,45.307709
24382,54.390625
24383,241.633423
24384,62.288883
24385,85.376213
24386,291.350006
24387,670.234680
24388,47.862911
24389,217.314621
24390,1734.161621
24391,275.652161
24392,331.315338
24393,2571.895508
24394,643.793091
24395,168.520752
24396,1064.181641
24397,541.080627
24398,1651.970459
24399,243.738846
24400,38.194450
24401,49.344822
24402,87.660835
24403,43.543491
24404,129.662506
24405,465.925293
24406,257.016144
24407,117.716789
24408,114.877762
24409,205.565887
24410,116.792175
24411,354.313660
24412,69.721786
24413,2502.793701
24414,17.135134
24415,131.414322
24416,487.547180
24417,137.110870
24418,193.746246
24419,239.869690
24420,759.033630
24421,12.460001
24422,70.779419
24423,15.358697
24424,631.510864
24425,152.681564
24426,486.731201
24427,375.707397
24428,751.967896
24429,169.602127
24430,62.364853
24431,233.216507
24432,101.259674
24433,1149.077026
24434,300.997070
24435,43.112682
24436,88.283203
24437,85.684799
24438,383.076630
24439,416.532166
24440,408.426636
24441,641.237732
24442,16.404762
24443,53.988647
24444,9.840909
24445,32.294117
24446,5.888889
24447,115.267746
24448,120.530571
24449,123.431633
24450,4.000000
24451,1094.571045
24452,937.744873
24453,9.190475
24454,94.922729
24455,77.575470
24456,30.642857
24457,1381.716309
24458,297.507446
24459,195.580368
24460,31.173468
24461,343.993195
24462,453.950165
24463,174.092850
24464,948.855225
24465,140.047531
24466,197.165955
24467,133.857925
24468,645.897522
24469,961.447937
24470,598.589172
24471,413.975708
24472,1065.308960
24473,163.841293
24474,182.179718
24475,103.987610
24476,83.124992
24477,450.037506
24478,30.022219
24479,105.314911
24480,42.975414
24481,127.752869
24482,63.654266
24483,14.160713
24484,346.770813
24485,103.086464
24486,20.199999
24487,68.409111
24488,437.829346
24489,48.943642
24490,18.375000
24491,846.116699
24492,36.067307
24493,7.357142
24494,119.538452
24495,100.772392
24496,143.851135
24497,56.246159
24498,23.051725
24499,37.775509
24500,125.751167
24501,203.841827
24502,74.345451
24503,201.990906
24504,113.783020
24505,291.339294
24506,167.896988
24507,112.713890
24508,285.216766
24509,420.430908
24510,261.985138
24511,19.166664
24512,7.333333
24513,98.388077
24514,144.658783
24515,95.064095
24516,210.465225
24517,55.210861
24518,346.276733
24519,31.148149
24520,56.676922
24521,182.339600
24522,701.223938
24523,110.207756
24524,49.741940
24525,240.614807
24526,667.640198
24527,6.357142
24528,718.888794
24529,171.528229
24530,6.208333
24531,178.719849
24532,439.354828
24533,58.814285
24534,6.999998
24535,502.359314
24536,28.950003
24537,28.285713
24538,97.728035
24539,516.246033
24540,704.568542
24541,125.382545
24542,45.271938
24543,582.186584
24544,247.298431
24545,130.160767
24546,76.076248
24547,10.194445
24548,6.882352
24549,387.601532
24550,4.727273
24551,47.910713
24552,429.446381
24553,141.765137
24554,613.540466
24555,222.567627
24556,81.861778
24557,898.024719
24558,14.875000
24559,365.914795
24560,80.800011
24561,736.091980
24562,451.531372
24563,264.726013
24564,59.691860
24565,59.420296
24566,123.437874
24567,450.239899
24568,42.512344
24569,11.266665
24570,609.619751
24571,348.933411
24572,123.329788
24573,311.020355
24574,24.307692
24575,14.499999
24576,104.325165
24577,34.653065
24578,174.035233
24579,109.656967
24580,102.616753
24581,133.885056
24582,546.148743
24583,99.603043
24584,3.875000
24585,124.585274
24586,47.537876
24587,121.009033
24588,115.503731
24589,120.238319
24590,175.107773
24591,264.612946
24592,68.192291
24593,70.009720
24594,99.841209
24595,174.164536
24596,20.099998
24597,332.905731
24598,54.138474
24599,146.009964
24600,172.975891
24601,87.728790
24602,180.546753
24603,90.558800
24604,63.385544
24605,31.911766
24606,188.930801
24607,61.036602
24608,206.188034
24609,11.761905
24610,7.545455
24611,122.552406
24612,334.919006
24613,781.266724
24614,170.390381
24615,96.978394
24616,169.446091
24617,22.595236
24618,75.288887
24619,43.779400
24620,56.153847
24621,106.598000
24622,294.860870
24623,21.937500
24624,3.000000
24625,4.500000
24626,146.633286
24627,487.990814
24628,6.111111
24629,202.621979
24630,31.714289
24631,81.054054
24632,37.711857
24633,257.035522
24634,128.052216
24635,42.965748
24636,194.903503
24637,35.772724
24638,354.399963
24639,81.515617
24640,137.068207
24641,11.352942
24642,177.567505
24643,20.363636
24644,190.812424
24645,20.757143
24646,7.636364
24647,24.000000
24648,40.895519
24649,756.160645
24650,4.571428
24651,1055.616333
24652,315.674591
24653,155.616455
24654,233.064850
24655,25.037037
24656,366.760559
24657,8.593750
24658,298.858551
24659,70.036591
24660,16.400002
24661,169.439255
24662,40.132645
24663,7.499999
24664,90.849617
24665,8.714285
24666,47.529411
24667,83.483360
24668,6.749999
24669,133.937546
24670,91.096138
24671,20.428568
24672,177.132965
24673,9.866666
24674,330.356964
24675,222.470947
24676,571.520569
24677,985.336670
24678,148.492889
24679,17.032261
24680,31.693872
24681,88.370628
24682,55.046524
24683,79.807426
24684,823.948792
24685,100.764702
24686,27.410000
24687,81.234756
24688,142.752670
24689,3.583333
24690,213.925323
24691,106.357727
24692,39.948986
24693,229.036774
24694,66.298706
24695,77.970871
24696,3.625000
24697,2.833333
24698,640.666016
24699,362.191223
24700,84.454926
24701,119.362396
24702,40.333336
24703,189.694016
24704,33.500004
24705,50.170883
24706,503.913055
24707,32.250000
24708,34.441170
24709,6.300000
24710,563.431702
24711,148.471909
24712,88.892570
24713,19.740740
24714,14.954545
24715,21.808510
24716,157.734650
24717,20.884621
24718,296.641724
24719,22.250004
24720,491.108032
24721,338.529816
24722,60.913975
24723,103.054062
24724,155.402908
24725,971.913391
24726,10.875000
24727,22.049997
24728,258.884094
24729,52.047615
24730,88.030296
24731,15.142856
24732,35.281250
24733,245.349045
24734,6.300000
24735,571.523193
24736,780.803589
24737,24.100000
24738,122.669266
24739,71.774734
24740,76.431381
24741,14.806454
24742,30.740383
24743,242.150497
24744,103.418358
24745,26.487497
24746,27.153061
24747,45.601704
24748,161.448151
24749,281.292847
24750,14.650000
24751,388.261169
24752,87.966377
24753,246.583649
24754,424.152466
24755,140.158310
24756,50.507141
24757,131.149673
24758,11.264706
24759,2.812500
24760,13.842106
24761,25.999998
24762,299.800934
24763,21.285713
24764,212.288177
24765,42.330879
24766,55.855560
24767,30.368425
24768,124.260193
24769,52.031250
24770,24.352940
24771,278.565887
24772,10.285715
24773,5.250000
24774,268.133667
24775,11.473683
24776,345.340027
24777,55.904102
24778,61.868416
24779,77.241737
24780,56.414280
24781,8.631579
24782,141.210266
24783,109.260902
24784,121.019730
24785,638.256042
24786,127.868294
24787,38.115376
24788,5.000000
24789,10.840001
24790,8.157894
24791,308.283997
24792,13.333333
24793,700.158569
24794,26.783787
24795,92.570168
24796,18.671051
24797,28.531248
24798,21.900002
24799,6.807693
24800,22.379313
24801,10.176472
24802,78.779999
24803,5.272727
24804,51.847370
24805,16.133333
24806,39.319157
24807,124.675789
24808,242.565582
24809,24.066668
24810,48.737705
24811,92.654915
24812,35.779999
24813,65.964279
24814,17.203125
24815,163.155701
24816,39.461525
24817,74.322914
24818,12.363635
24819,28.555557
24820,181.961945
24821,69.769226
24822,17.090908
24823,134.414505
24824,80.093765
24825,337.894073
24826,73.068764
24827,142.778854
24828,42.764709
24829,30.720337
24830,142.191849
24831,17.691174
24832,89.007812
24833,241.019775
24834,418.062347
24835,33.259609
24836,192.843033
24837,78.607521
24838,170.959747
24839,60.765442
24840,17.428572
24841,28.521742
24842,11.055554
24843,167.871918
24844,116.070923
24845,52.264690
24846,110.792259
24847,597.769897
24848,368.019470
24849,68.410004
24850,83.773438
24851,275.176239
24852,25.258064
24853,5.000000
24854,23.858696
24855,260.960297
24856,152.672119
24857,24.925531
24858,180.736359
24859,33.544773
24860,12.764705
24861,14.333332
24862,246.928726
24863,27.513510
24864,50.015160
24865,34.329548
24866,740.618958
24867,51.841476
24868,36.187504
24869,2.555555
24870,105.252083
24871,7.545455
24872,88.826065
24873,120.530106
24874,7.041667
24875,1.875000
24876,57.482754
24877,10.428572
24878,166.634766
24879,51.164368
24880,6.941176
24881,126.517853
24882,5.611111
24883,15.291667
24884,15.461536
24885,92.855766
24886,71.345238
24887,15.883332
24888,101.836212
24889,127.793015
24890,182.641220
24891,966.680481
24892,10.613636
24893,472.653320
24894,84.418373
24895,2.071428
24896,64.969124
24897,32.476192
24898,72.279556
24899,53.225803
24900,18.181820
24901,3.000000
24902,54.666656
24903,11.176471
24904,223.347366
24905,201.122681
24906,13.050000
24907,137.132874
24908,69.027550
24909,5.333334
24910,25.923079
24911,3.000000
24912,21.689659
24913,10.000001
24914,2.400000
24915,26.147062
24916,64.278397
24917,3.909091
24918,27.887499
24919,40.233330
24920,77.707870
24921,142.311096
24922,87.030609
24923,8.999999
24924,59.352104
24925,55.316895
24926,275.444214
24927,224.744400
24928,4.875000
24929,78.438202
24930,56.747002
24931,18.208334
24932,5.846154
24933,1.833333
24934,5.416667
24935,50.250000
24936,10.625000
24937,30.837210
24938,56.530136
24939,3.250000
24940,11.857142
24941,8.411765
24942,40.775501
24943,17.346153
24944,1.000000
24945,4.636364
24946,12.184211
24947,6.727273
24948,83.043854
24949,40.723404
24950,21.172417
24951,15.027780
24952,68.460693
24953,6.363636
24954,2.750000
24955,1.333333
24956,8.583333
24957,2.000000
24958,29.566666
24959,7.866667
24960,1.000000
24961,67.891022
24962,9.500001
24963,4.166666
24964,166.225708
24965,329.345032
24966,9.032261
24967,9.800000
24968,14.392859
24969,25.850002
24970,9.357142
24971,197.859146
24972,2.857143
24973,144.983871
24974,53.562500
24975,15.142857
24976,9.571428
24977,14.150001
24978,12.785715
24979,38.867920
24980,2.600000
24981,16.259260
24982,6.205883
24983,11.941175
24984,6.388888
24985,7.214285
24986,42.288456
24987,8.499999
24988,2.000000
24989,8.200000
24990,36.627903
24991,19.678574
24992,6.687500
24993,225.505554
24994,6.928571
24995,1.000000
24996,70.009094
24997,6.607142
24998,167.098755
24999,7.699999
25000,975.382385
25001,8.366667
25002,2.250000
25003,1.000000
25004,5.909090
25005,17.767857
25006,1.600000
25007,4.000000
25008,67.044273
25009,4.142857
25010,4.714286
25011,16.977270
25012,2.700000
25013,12.631580
25014,3.750000
25015,4.000000
25016,7.576923
25017,1.333333
25018,52.779663
25019,2.687500
25020,9.911764
25021,8.928572
25022,9.222221
25023,5.375000
25024,5.727273
25025,9.192307
25026,22.051727
25027,1.750000
25028,1.333333
25029,6.222222
25030,2.428571
25031,6.428571
25032,5.892857
25033,1.666667
25034,4.384615
25035,6.384615
25036,5.400000
25037,3.000000
25038,4.428572
25039,1.750000
25040,7.500000
25041,2.250000
25042,4.125000
25043,17.238094
25044,4.333333
25045,6.727273
25046,3.000000
25047,2.250000
25048,4.125000
25049,6.000000
25050,6.600000
25051,7.384615
25052,1.666667
25053,1.000000
25054,1.000000
25055,1.333333
25056,1.250000
25057,1.000000
25058,3.000000
25059,1.000000
25060,1.250000
25061,1.000000
25062,199.855896
25063,216.496597
25064,260.099335
25065,144.260620
25066,23.675308
25067,60.159348
25068,185.438293
25069,76.875786
25070,247.456223
25071,14.930551
25072,379.581970
25073,145.526047
25074,296.980133
25075,1996.568848
25076,481.359619
25077,112.266296
25078,52.785725
25079,441.836548
25080,477.860657
25081,32.305809
25082,349.806824
25083,62.770756
25084,72.207283
25085,350.436737
25086,79.951866
25087,71.941788
25088,371.551361
25089,79.851280
25090,339.079071
25091,587.571106
25092,388.563843
25093,516.557617
25094,60.968330
25095,569.031677
25096,33.033596
25097,45.402081
25098,305.194977
25099,110.604477
25100,378.979797
25101,298.321198
25102,76.127457
25103,57.707989
25104,2149.485840
25105,188.575806
25106,76.945755
25107,234.401810
25108,152.405518
25109,40.905518
25110,1397.385620
25111,230.237305
25112,190.130859
25113,130.144516
25114,21.488632
25115,236.968185
25116,87.211540
25117,75.903351
25118,31.896091
25119,74.572800
25120,355.521118
25121,33.586746
25122,171.292847
25123,71.649338
25124,236.947357
25125,268.498779
25126,43.082680
25127,617.694519
25128,47.690495
25129,495.416260
25130,905.255005
25131,24.030315
25132,133.240631
25133,144.951309
25134,279.228760
25135,979.667725
25136,12.365856
25137,137.942535
25138,2023.957397
25139,526.256165
25140,329.022705
25141,155.188171
25142,10.020834
25143,143.890640
25144,352.690918
25145,67.108879
25146,309.607056
25147,262.724182
25148,567.457031
25149,25.094837
25150,21.515865
25151,92.491982
25152,3.833333
25153,44.243027
25154,605.949097
25155,1468.880981
25156,528.200500
25157,956.333740
25158,725.878784
25159,145.797455
25160,39.051998
25161,25.656956
25162,68.604622
25163,415.239716
25164,18.753830
25165,405.977386
25166,161.076981
25167,194.371262
25168,76.307541
25169,24.512817
25170,247.538818
25171,165.598953
25172,144.205811
25173,34.317249
25174,23.171053
25175,292.861969
25176,29.808804
25177,93.356773
25178,2028.659912
25179,247.111298
25180,124.617928
25181,9.720581
25182,951.753845
25183,219.936050
25184,211.762970
25185,2091.086914
25186,161.849442
25187,83.127113
25188,320.751434
25189,159.076553
25190,148.204819
25191,21.026316
25192,128.245926
25193,366.873047
25194,74.701767
25195,443.374756
25196,159.901001
25197,47.655193
25198,253.594620
25199,61.838364
25200,115.247543
25201,79.980911
25202,117.234749
25203,595.874329
25204,24.112499
25205,45.040005
25206,335.701050
25207,771.311279
25208,131.227493
25209,119.633385
25210,121.727905
25211,553.927917
25212,5.666667
25213,394.107056
25214,76.581894
25215,72.900009
25216,90.708008
25217,43.980556
25218,190.693146
25219,1298.819458
25220,205.517227
25221,311.658020
25222,199.346619
25223,1027.279419
25224,125.368759
25225,87.942894
25226,134.351578
25227,11.637504
25228,140.797470
25229,939.423096
25230,125.966309
25231,132.224915
25232,93.903336
25233,625.293335
25234,1145.436890
25235,109.687576
25236,652.160461
25237,83.704773
25238,61.448280
25239,475.340271
25240,12.541667
25241,270.847565
25242,134.517975
25243,133.928452
25244,60.769909
25245,85.932434
25246,4.384614
25247,1460.372559
25248,21.025871
25249,43.201145
25250,398.985352
25251,285.971863
25252,83.362038
25253,119.402023
25254,201.360611
25255,43.481667
25256,247.621399
25257,118.249962
25258,540.975037
25259,17.913794
25260,45.932922
25261,62.841499
25262,220.447174
25263,69.456520
25264,65.615944
25265,133.700577
25266,106.866447
25267,41.377686
25268,206.039551
25269,367.395966
25270,52.762569
25271,67.578255
25272,42.901482
25273,115.468468
25274,79.465584
25275,136.987228
